26-2   ,NEWREAL2.pdf,410
Afro-Centric  ,NEWREAL2.pdf,13
After The Rain ,NEWREAL2.pdf,15
After You've Gone,NEWREAL2.pdf,17
Ain't Misbehavin ,NEWREAL2.pdf,18
Along Came   Betty    ,NEWREAL2.pdf,19
ASA   ,NEWREAL2.pdf,21
Avance   ,NEWREAL2.pdf,23
Baby It's Cold Outside ,NEWREAL2.pdf,25
Baja Bajo  ,NEWREAL2.pdf,27
Bass Blues ,NEWREAL2.pdf,29
Beauty And The Beast,NEWREAL2.pdf,32
Bessie's Blues  ,NEWREAL2.pdf,33
Black And Blue ,NEWREAL2.pdf,34
Black Coffee  ,NEWREAL2.pdf,35
Blues For Alice ,NEWREAL2.pdf,38
Blues For Yna Yna ,NEWREAL2.pdf,39
Body And Soul ,NEWREAL2.pdf,41
Bolivia   ,NEWREAL2.pdf,43
Bye Bye Blackbird ,NEWREAL2.pdf,47
Caf   ,NEWREAL2.pdf,49
Capim   ,NEWREAL2.pdf,51
Casa Forte  ,NEWREAL2.pdf,53
Central Park West   ,NEWREAL2.pdf,55
Charmed Circle  ,NEWREAL2.pdf,57
Cherokee   ,NEWREAL2.pdf,59
Child Is Born ,NEWREAL2.pdf,60
Choices   ,NEWREAL2.pdf,61
Chromazone   ,NEWREAL2.pdf,63
Clockwise   ,NEWREAL2.pdf,67
Cold Duck Time ,NEWREAL2.pdf,68
Criss Cross   ,NEWREAL2.pdf,69
Day By Day ,NEWREAL2.pdf,72
Dear Lord  ,NEWREAL2.pdf,73
Dee Song   ,NEWREAL2.pdf,75
Delgado   ,NEWREAL2.pdf,78
Detour  Ahead ,NEWREAL2.pdf,80
Devil May Cape   ,NEWREAL2.pdf,81
Django   ,NEWREAL2.pdf,83
Doce Presenca   ,NEWREAL2.pdf,85
Dogs In The Wine Shop   ,NEWREAL2.pdf,87
Don't Forget The Poet ,NEWREAL2.pdf,89
Ecaroh   ,NEWREAL2.pdf,93
Equinox   ,NEWREAL2.pdf,97
Escher Sketch   ,NEWREAL2.pdf,100
Eternal Child   ,NEWREAL2.pdf,107
Exactly Like You  ,NEWREAL2.pdf,110
Expression   ,NEWREAL2.pdf,111
Falling Grace  ,NEWREAL2.pdf,112
Filthy Mcnasty  ,NEWREAL2.pdf,113
Five Hundred Miles High ,NEWREAL2.pdf,115
Flamingo   ,NEWREAL2.pdf,117
Fly Me To The Moon,NEWREAL2.pdf,118
Forever   ,NEWREAL2.pdf,119
Freedom  Jazz Dance ,NEWREAL2.pdf,122
Friday  Night At The Cadillac Club ,NEWREAL2.pdf,123
Friends   ,NEWREAL2.pdf,126
Geraldine   ,NEWREAL2.pdf,127
Gertrude's Bounce  ,NEWREAL2.pdf,129
Get Happy  ,NEWREAL2.pdf,131
Giant Steps   ,NEWREAL2.pdf,133
Got A Match  ,NEWREAL2.pdf,134
Gregory Is Here   ,NEWREAL2.pdf,135
Growing   ,NEWREAL2.pdf,138
Harlem Nocturne  ,NEWREAL2.pdf,139
Hi-Fly   ,NEWREAL2.pdf,141
Honeysuckle  Rose ,NEWREAL2.pdf,146
Horacescope   ,NEWREAL2.pdf,147
I Believe In You ,NEWREAL2.pdf,149
I Hadn't Anyone Till You ,NEWREAL2.pdf,152
I Thought About You ,NEWREAL2.pdf,153
I'll  Be Around,NEWREAL2.pdf,157
I'll Be Around  ,NEWREAL2.pdf,159
I'll Get By  ,NEWREAL2.pdf,160
Ill Wind  ,NEWREAL2.pdf,162
Illuminados   ,NEWREAL2.pdf,163
I'm Glad There Is You,NEWREAL2.pdf,165
Impressions   ,NEWREAL2.pdf,166
In The Wee Small Hours Of The Morning ,NEWREAL2.pdf,168
In Your Own Sweet Way,NEWREAL2.pdf,169
Isfahan      ,NEWREAL2.pdf,172
It Don't Mean A Thing (If It Ain't Got That Swing)      ,NEWREAL2.pdf,173
It's Only A Paper Moon   ,NEWREAL2.pdf,174
It's Tim Talk Of The Town   ,NEWREAL2.pdf,175
It's You     ,NEWREAL2.pdf,177
I've Got The World On A String,NEWREAL2.pdf,180
I've Got Your Number   ,NEWREAL2.pdf,181
I've Never Been In Love Before ,NEWREAL2.pdf,184
Jacob's Ladder   ,NEWREAL2.pdf,185
Joint Is Jumpin (The) ,NEWREAL2.pdf,485
Jordu   ,NEWREAL2.pdf,187
Juntos   ,NEWREAL2.pdf,189
Killer Joe  ,NEWREAL2.pdf,191
Let's Fall In Love ,NEWREAL2.pdf,192
Like A Lover ,NEWREAL2.pdf,193
Like Father Like Son ,NEWREAL2.pdf,195
Like Sonny  ,NEWREAL2.pdf,197
Lisa   ,NEWREAL2.pdf,200
Little Wind  ,NEWREAL2.pdf,201
Loose Ends   ,NEWREAL2.pdf,203
Loxodrome   ,NEWREAL2.pdf,206
Lullaby Of The Leaves,NEWREAL2.pdf,207
Mahjong   ,NEWREAL2.pdf,208
Manha De Carneval  ,NEWREAL2.pdf,209
Mean To Me ,NEWREAL2.pdf,213
Memories  Of You,NEWREAL2.pdf,214
Midland   ,NEWREAL2.pdf,215
Mine Is Yours ,NEWREAL2.pdf,217
Mo' Joe   ,NEWREAL2.pdf,219
Moment's Notice   ,NEWREAL2.pdf,223
Mood Indigo  ,NEWREAL2.pdf,226
Moonrays   ,NEWREAL2.pdf,227
Moontide   ,NEWREAL2.pdf,231
More Love  ,NEWREAL2.pdf,237
More Than You Know ,NEWREAL2.pdf,487
Morning Sprite  ,NEWREAL2.pdf,241
Mozambique   ,NEWREAL2.pdf,243
Mr. P.C.  ,NEWREAL2.pdf,246
My Ship  ,NEWREAL2.pdf,247
Naima   ,NEWREAL2.pdf,250
Napanoch   ,NEWREAL2.pdf,251
Natural Selection   ,NEWREAL2.pdf,256
Never Alone  ,NEWREAL2.pdf,263
Never Will I Marry,NEWREAL2.pdf,265
Nica's Dream  ,NEWREAL2.pdf,267
Night Dreamer  ,NEWREAL2.pdf,272
Nightingale Sang In Berkeley Square(A)  ,NEWREAL2.pdf,273
Nightmood (Leinbra)   ,NEWREAL2.pdf,275
No Moon At All  ,NEWREAL2.pdf,490
Nutville   ,NEWREAL2.pdf,277
Ode To Tee Doo Da Day,NEWREAL2.pdf,281
Ole   ,NEWREAL2.pdf,287
On The Sunny Side Of The Street,NEWREAL2.pdf,289
Once  In A While ,NEWREAL2.pdf,290
Peace   ,NEWREAL2.pdf,292
Peep   ,NEWREAL2.pdf,293
Perdido   ,NEWREAL2.pdf,299
Peri's Scope  ,NEWREAL2.pdf,300
Power Play   ,NEWREAL2.pdf,301
Quicksilver   ,NEWREAL2.pdf,305
Quiet Girl  ,NEWREAL2.pdf,307
Quiet Place(A)  ,NEWREAL2.pdf,313
Rain Waltz   ,NEWREAL2.pdf,315
Remember Hymn   ,NEWREAL2.pdf,320
Rockin' Chair   ,NEWREAL2.pdf,321
Rosetta   ,NEWREAL2.pdf,322
Sailing At   Night,NEWREAL2.pdf,323
Sea Journey   ,NEWREAL2.pdf,325
Senor Blues   ,NEWREAL2.pdf,327
September Song  ,NEWREAL2.pdf,330
Seven Steps To Heaven ,NEWREAL2.pdf,331
Silver's Serenade   ,NEWREAL2.pdf,333
Sing Me Softly Of The Blues,NEWREAL2.pdf,338
Skippy-Ing   ,NEWREAL2.pdf,339
So Many Stars  ,NEWREAL2.pdf,341
Some Other Blues ,NEWREAL2.pdf,344
Someone To Light Up My  Life ,NEWREAL2.pdf,345
Song For My Father,NEWREAL2.pdf,347
Sophisticated Lady  ,NEWREAL2.pdf,349
Spain   ,NEWREAL2.pdf,351
Spring Can Really Hang You Up The Most,NEWREAL2.pdf,353
Stablemates   ,NEWREAL2.pdf,355
Stardust   ,NEWREAL2.pdf,357
Stargazer   ,NEWREAL2.pdf,359
Still   ,NEWREAL2.pdf,362
Story Line  ,NEWREAL2.pdf,363
Strollin   ,NEWREAL2.pdf,365
Summer In Central Park  ,NEWREAL2.pdf,369
Sweet And Lovely  ,NEWREAL2.pdf,372
T.B.C. (Terminal Baggage Claim)  ,NEWREAL2.pdf,373
That's All  ,NEWREAL2.pdf,375
The Boy Next Door  ,NEWREAL2.pdf,46
The Duke  ,NEWREAL2.pdf,91
The Masquerade Is Over  ,NEWREAL2.pdf,211
The Natives Are Restless Tonight  ,NEWREAL2.pdf,253
The Necessary Blonde  ,NEWREAL2.pdf,257
The Promise  ,NEWREAL2.pdf,304
The Star-Crossed Lovers  ,NEWREAL2.pdf,356
Them There Eyes ,NEWREAL2.pdf,377
There Is No Greater Love,NEWREAL2.pdf,378
Three Hearts Dancing  ,NEWREAL2.pdf,379
Three Little Words  ,NEWREAL2.pdf,385
Til There Was You   ,NEWREAL2.pdf,386
Time Marches On  ,NEWREAL2.pdf,387
Time Remembered  ,NEWREAL2.pdf,390
Time Tracks  ,NEWREAL2.pdf,391
Togetherness   ,NEWREAL2.pdf,395
Tristeza   ,NEWREAL2.pdf,398
Truth   ,NEWREAL2.pdf,399
Tunji   ,NEWREAL2.pdf,401
Tunnel Vision   ,NEWREAL2.pdf,403
Turn Out The Stars ,NEWREAL2.pdf,409
Unforgettable   ,NEWREAL2.pdf,411
Unless Its You (Orbit)   ,NEWREAL2.pdf,412
Veils   ,NEWREAL2.pdf,414
Velho Plano  ,NEWREAL2.pdf,415
Wabash III   ,NEWREAL2.pdf,417
Waltse For Dave  ,NEWREAL2.pdf,419
Well You Say You Will,NEWREAL2.pdf,435
What A Difference A Day Made ,NEWREAL2.pdf,422
What A Little Moonlight Can Do,NEWREAL2.pdf,423
When All Is Said And Done ,NEWREAL2.pdf,425
Whenever Your Heart Want's To Sing  ,NEWREAL2.pdf,427
While We're Young ,NEWREAL2.pdf,431
Whisper Not  ,NEWREAL2.pdf,433
Will You Still Be Mine,NEWREAL2.pdf,437
Willow   ,NEWREAL2.pdf,439
Wind Sprint  ,NEWREAL2.pdf,441
