12-4 2-4/Duplicities,REALBK1.pdf,141
502 Blues,REALBK1.pdf,166
African Flower,REALBK1.pdf,21
Afro Blue,REALBK1.pdf,22
Afternoon In Paris,REALBK1.pdf,23
Airegin,REALBK1.pdf,24
Alfie,REALBK1.pdf,498
Alice In Wonderland,REALBK1.pdf,25
All Blues,REALBK1.pdf,26
All In Love Is Fair,REALBK1.pdf,27
All My Tomorrows,REALBK1.pdf,28
All Of Me,REALBK1.pdf,29
All Of You,REALBK1.pdf,30
All The Things You Are,REALBK1.pdf,31
Alone Together,REALBK1.pdf,32
Ana Maria,REALBK1.pdf,33
And Now The Queen,REALBK1.pdf,35
And On The Third Day,REALBK1.pdf,36
Angel Eyes,REALBK1.pdf,37
Anthropology,REALBK1.pdf,38
April In Paris,REALBK1.pdf,39
April Joy,REALBK1.pdf,40
Arise Her Eyes,REALBK1.pdf,41
Armageddon,REALBK1.pdf,43
Around Again,REALBK1.pdf,35
As Time Goes By,REALBK1.pdf,44
Au Privave,REALBK1.pdf,45
Autumn In New York,REALBK1.pdf,46
Autumn Leaves,REALBK1.pdf,49
Ay Arriba!,REALBK1.pdf,47
Ballet,REALBK1.pdf,50
Batterie,REALBK1.pdf,51
Beautiful Love,REALBK1.pdf,52
Beauty And The Blast,REALBK1.pdf,53
Beneath It All,REALBK1.pdf,54
Bessie's Blues,REALBK1.pdf,55
Bewitched,REALBK1.pdf,56
Big Nick,REALBK1.pdf,57
Bitter Suite In The Ozone,REALBK1.pdf,58
Black Diamond,REALBK1.pdf,59
Black Monday,REALBK1.pdf,499
Black Narcissus,REALBK1.pdf,60
Black Nile,REALBK1.pdf,61
Black Orpheus,REALBK1.pdf,62
Blessed Relief,REALBK1.pdf,63
Blue Bossa,REALBK1.pdf,64
Blue Comedy,REALBK1.pdf,65
Blue In Green,REALBK1.pdf,66
Blue Monk,REALBK1.pdf,67
Blue Room,REALBK1.pdf,68
Blue Train,REALBK1.pdf,71
Blues For Alice,REALBK1.pdf,70
Bluesette,REALBK1.pdf,69
Body And Soul,REALBK1.pdf,72
Boplicity,REALBK1.pdf,73
Boston Marathon,REALBK1.pdf,74
Brainville,REALBK1.pdf,75
Bright Size Life,REALBK1.pdf,77
