Affirmation,NEWREAL1.pdf,1
Airegin,NEWREAL1.pdf,2
All Of Me,NEWREAL1.pdf,3
All Or Nothing At All,NEWREAL1.pdf,429
All The Things You Are,NEWREAL1.pdf,4
Always There,NEWREAL1.pdf,5
Anamaria,NEWREAL1.pdf,7
Angel Eyes,NEWREAL1.pdf,9
Anthropology,NEWREAL1.pdf,11
Autumn Leaves,NEWREAL1.pdf,12
Baby I Love You,NEWREAL1.pdf,13
Basin Street Blues,NEWREAL1.pdf,15
Beautiful Love,NEWREAL1.pdf,16
Bernie's Tune,NEWREAL1.pdf,17
Bird Food,NEWREAL1.pdf,18
Black Ice,NEWREAL1.pdf,19
Black Narcissus,NEWREAL1.pdf,21
Blame It On My Youth,NEWREAL1.pdf,22
Blizzard Of Lies,NEWREAL1.pdf,23
Blue Bossa,NEWREAL1.pdf,25
Blue Daniel,NEWREAL1.pdf,26
Blues Connotation,NEWREAL1.pdf,27
Blues On The Corner,NEWREAL1.pdf,28
Boogie Down,NEWREAL1.pdf,29
Both Sides Of The Coin,NEWREAL1.pdf,35
Bouncin' With Bud,NEWREAL1.pdf,37
Breakfast Wine,NEWREAL1.pdf,39
Breakin' Away,NEWREAL1.pdf,41
But Beautiful,NEWREAL1.pdf,44
Chain Of Fools,NEWREAL1.pdf,45
Change Of Mind,NEWREAL1.pdf,47
Chega De Saudade,NEWREAL1.pdf,49
Chelsea Bridge,NEWREAL1.pdf,51
Come Sunday,NEWREAL1.pdf,52
Compared To What,NEWREAL1.pdf,53
Creek,NEWREAL1.pdf,56
Crystal,NEWREAL1.pdf,57
Cubano Chant,NEWREAL1.pdf,59
Darn That Dream,NEWREAL1.pdf,61
Dearly Beloved,NEWREAL1.pdf,62
Delevans,NEWREAL1.pdf,63
Desafinado,NEWREAL1.pdf,65
Desire,NEWREAL1.pdf,67
Dig,NEWREAL1.pdf,70
Dindi,NEWREAL1.pdf,71
Do Nothing 'Til You Hear From Me,NEWREAL1.pdf,431
Don't Get Around Much Anymore,NEWREAL1.pdf,432
Don't Go To Strangers,NEWREAL1.pdf,74
Doors,NEWREAL1.pdf,75
E.S.P.,NEWREAL1.pdf,90
Early Autumn,NEWREAL1.pdf,76
Easy,NEWREAL1.pdf,77
Eighty One,NEWREAL1.pdf,79
Elm,NEWREAL1.pdf,81
Endangered Species,NEWREAL1.pdf,83
Everything Happens To Me,NEWREAL1.pdf,91
Fall,NEWREAL1.pdf,93
Farmers Market,NEWREAL1.pdf,94
Favela,NEWREAL1.pdf,95
Feel Like Makin' Love,NEWREAL1.pdf,96
Fire,NEWREAL1.pdf,97
First Light,NEWREAL1.pdf,98
Foolkiller,NEWREAL1.pdf,99
Footprints,NEWREAL1.pdf,100
Four,NEWREAL1.pdf,101
Four Brothers,NEWREAL1.pdf,103
Four On Six,NEWREAL1.pdf,104
Friends And Strangers,NEWREAL1.pdf,105
Funkallero,NEWREAL1.pdf,108
Gaviota,NEWREAL1.pdf,109
Gee Baby Ain't I Good To You,NEWREAL1.pdf,112
Gemini,NEWREAL1.pdf,113
Giaruja,NEWREAL1.pdf,129
Gloria's Step,NEWREAL1.pdf,118
Goin' Home,NEWREAL1.pdf,119
Gone With The Wind,NEWREAL1.pdf,124
Good Morning Heartache,NEWREAL1.pdf,433
Hallucinations,NEWREAL1.pdf,131
Haunted Ballroom,NEWREAL1.pdf,134
Havona,NEWREAL1.pdf,135
Here's That Rainy Day,NEWREAL1.pdf,138
Hideaway,NEWREAL1.pdf,139
I Love Lucy,NEWREAL1.pdf,142
I Mean You,NEWREAL1.pdf,143
I Should Care,NEWREAL1.pdf,145
I Thought About Your,NEWREAL1.pdf,146
I'll Take Romance,NEWREAL1.pdf,151
I'm All Smiles,NEWREAL1.pdf,153
